1,1,3,2,0,0,2,5,0,0,0,3,0,0,0,0|Right|0,2,3,2,1,0,2,5,0,0,0,3,0,0,0,0
0,2,3,2,1,0,2,5,0,0,0,3,0,0,0,0|Up|1,2,3,2,0,0,2,5,0,0,0,3,0,0,1,0
1,2,3,2,0,0,2,5,0,0,0,3,0,0,1,0|Down|1,0,0,0,0,0,3,2,0,0,2,5,1,2,1,3
1,0,0,0,0,0,3,2,0,0,2,5,1,2,1,3|Up|2,2,3,2,0,0,2,5,0,1,1,3,0,0,0,0
2,2,3,2,0,0,2,5,0,1,1,3,0,0,0,0|Left|3,3,2,0,2,5,0,0,2,3,0,0,0,1,0,0
3,3,2,0,2,5,0,0,2,3,0,0,0,1,0,0|Up|3,3,2,0,3,5,0,0,0,3,1,0,0,1,0,0
3,3,2,0,3,5,0,0,0,3,1,0,0,1,0,0|Up|4,3,2,1,0,5,1,0,0,3,0,0,0,1,0,0
4,3,2,1,0,5,1,0,0,3,0,0,0,1,0,0|Left|4,3,2,1,5,1,0,0,3,0,0,1,1,0,0,0
4,3,2,1,5,1,0,0,3,0,0,1,1,0,0,0|Down|4,0,0,0,5,0,0,2,3,3,0,0,1,1,2,2
4,0,0,0,5,0,0,2,3,3,0,0,1,1,2,2|Up|4,3,2,3,5,1,0,1,3,0,0,0,1,0,0,0
4,3,2,3,5,1,0,1,3,0,0,0,1,0,0,0|Down|4,0,0,0,5,0,0,0,3,3,1,3,1,1,2,1
4,0,0,0,5,0,0,0,3,3,1,3,1,1,2,1|Down|4,0,0,0,5,0,0,0,3,3,1,3,1,1,2,1
4,0,0,0,5,0,0,0,3,3,1,3,1,1,2,1|Right|0,0,0,4,1,0,0,5,0,4,1,3,0,2,2,1
0,0,0,4,1,0,0,5,0,4,1,3,0,2,2,1|Left|4,0,0,0,1,5,1,0,4,1,3,0,3,1,0,0
4,0,0,0,1,5,1,0,4,1,3,0,3,1,0,0|Right|0,1,0,4,0,1,5,1,0,4,1,3,0,0,3,1
0,1,0,4,0,1,5,1,0,4,1,3,0,0,3,1|Up|1,2,5,4,0,4,1,1,0,0,3,3,0,0,0,1
1,2,5,4,0,4,1,1,0,0,3,3,0,0,0,1|Right|1,2,5,4,0,0,4,2,1,0,0,4,0,0,0,1
1,2,5,4,0,0,4,2,1,0,0,4,0,0,0,1|Left|1,2,5,4,4,2,0,0,1,4,1,0,1,0,0,0
1,2,5,4,4,2,0,0,1,4,1,0,1,0,0,0|Up|1,3,5,4,4,4,1,0,2,0,0,2,0,0,0,0
1,3,5,4,4,4,1,0,2,0,0,2,0,0,0,0|Left|1,3,5,4,5,1,1,0,3,0,0,0,0,0,0,0
1,3,5,4,5,1,1,0,3,0,0,0,0,0,0,0|Up|1,3,5,4,5,1,1,0,3,0,0,0,0,0,0,0
1,3,5,4,5,1,1,0,3,0,0,0,0,0,0,0|Right|1,3,5,4,0,0,5,2,0,0,0,3,0,0,0,1
1,3,5,4,0,0,5,2,0,0,0,3,0,0,0,1|Left|1,3,5,4,5,2,1,0,3,0,0,0,1,0,0,0
1,3,5,4,5,2,1,0,3,0,0,0,1,0,0,0|Left|1,3,5,4,5,2,1,0,3,0,0,0,1,0,0,0
1,3,5,4,5,2,1,0,3,0,0,0,1,0,0,0|Up|1,3,5,4,5,2,1,0,3,0,0,0,1,0,0,0
1,3,5,4,5,2,1,0,3,0,0,0,1,0,0,0|Down|1,0,0,1,5,0,0,0,3,3,5,0,1,2,1,4
1,0,0,1,5,0,0,0,3,3,5,0,1,2,1,4|Up|1,3,5,1,5,2,1,4,3,1,0,0,1,0,0,0
1,3,5,1,5,2,1,4,3,1,0,0,1,0,0,0|Down|1,0,0,1,5,3,0,0,3,2,5,1,1,1,1,4
1,0,0,1,5,3,0,0,3,2,5,1,1,1,1,4|Down|1,0,0,1,5,3,0,0,3,2,5,2,1,1,1,4
1,0,0,1,5,3,0,0,3,2,5,2,1,1,1,4|Right|1,0,0,2,0,0,5,3,3,2,5,2,0,2,1,4
1,0,0,2,0,0,5,3,3,2,5,2,0,2,1,4|Up|1,3,6,2,3,0,1,3,0,0,0,2,0,1,0,4
1,3,6,2,3,0,1,3,0,0,0,2,0,1,0,4|Down|0,0,1,2,0,0,0,3,1,3,6,2,3,1,1,4
0,0,1,2,0,0,0,3,1,3,6,2,3,1,1,4|Down|0,0,0,2,0,0,1,3,1,3,6,2,3,1,1,4
0,0,0,2,0,0,1,3,1,3,6,2,3,1,1,4|Left|2,0,0,0,1,3,0,1,1,3,6,2,3,2,4,0
2,0,0,0,1,3,0,1,1,3,6,2,3,2,4,0|Left|2,0,0,0,1,3,1,0,1,3,6,2,3,2,4,0
2,0,0,0,1,3,1,0,1,3,6,2,3,2,4,0|Up|2,4,1,2,2,2,6,0,3,0,4,0,0,0,1,0
2,4,1,2,2,2,6,0,3,0,4,0,0,0,1,0|Up|3,4,1,2,3,2,6,0,0,0,4,0,0,0,1,1
3,4,1,2,3,2,6,0,0,0,4,0,0,0,1,1|Up|4,4,1,2,0,2,6,1,0,1,4,0,0,0,1,0
4,4,1,2,0,2,6,1,0,1,4,0,0,0,1,0|Right|0,5,1,2,2,2,6,1,0,0,1,4,0,0,0,1
0,5,1,2,2,2,6,1,0,0,1,4,0,0,0,1|Right|0,5,1,2,0,3,6,1,0,0,1,4,0,1,0,1
0,5,1,2,0,3,6,1,0,0,1,4,0,1,0,1|Left|5,1,2,0,3,6,1,0,1,4,2,0,2,0,0,0
5,1,2,0,3,6,1,0,1,4,2,0,2,0,0,0|Up|5,1,2,0,3,6,1,0,1,4,2,0,2,0,0,0
5,1,2,0,3,6,1,0,1,4,2,0,2,0,0,0|Right|0,5,1,2,0,3,6,1,0,1,4,2,0,1,0,2
0,5,1,2,0,3,6,1,0,1,4,2,0,1,0,2|Right|0,5,1,2,0,3,6,1,0,1,4,2,0,0,1,2
0,5,1,2,0,3,6,1,0,1,4,2,0,0,1,2|Down|0,0,1,0,1,5,6,2,0,3,4,1,0,1,1,3
0,0,1,0,1,5,6,2,0,3,4,1,0,1,1,3|Right|0,0,0,1,1,5,6,2,0,3,4,1,1,0,2,3
0,0,0,1,1,5,6,2,0,3,4,1,1,0,2,3|Up|2,5,6,1,1,3,4,2,0,0,2,1,0,0,0,3
2,5,6,1,1,3,4,2,0,0,2,1,0,0,0,3|Right|2,5,6,1,1,3,4,2,0,0,2,1,0,0,0,3
2,5,6,1,1,3,4,2,0,0,2,1,0,0,0,3|Left|2,5,6,1,1,3,4,2,2,1,0,0,3,0,0,1
2,5,6,1,1,3,4,2,2,1,0,0,3,0,0,1|Up|2,5,6,1,1,3,4,2,2,1,0,1,3,0,0,0
2,5,6,1,1,3,4,2,2,1,0,1,3,0,0,0|Right|2,5,6,1,1,3,4,2,0,0,2,2,0,1,0,3
2,5,6,1,1,3,4,2,0,0,2,2,0,1,0,3|Down|0,0,1,0,0,5,6,1,2,3,4,3,1,1,2,3
0,0,1,0,0,5,6,1,2,3,4,3,1,1,2,3|Right|0,2,0,1,0,5,6,1,2,3,4,3,0,2,2,3
0,2,0,1,0,5,6,1,2,3,4,3,0,2,2,3|Up|2,2,6,2,0,5,4,4,0,3,2,1,0,2,0,0
2,2,6,2,0,5,4,4,0,3,2,1,0,2,0,0|Right|0,3,6,2,1,0,5,5,0,3,2,1,0,0,0,2
0,3,6,2,1,0,5,5,0,3,2,1,0,0,0,2|Right|0,3,6,2,1,0,1,6,0,3,2,1,0,0,0,2
0,3,6,2,1,0,1,6,0,3,2,1,0,0,0,2|Down|0,0,0,2,1,0,6,6,0,0,1,1,1,4,2,2
0,0,0,2,1,0,6,6,0,0,1,1,1,4,2,2|Left|2,0,0,0,1,7,0,1,2,0,0,0,1,4,3,0
2,0,0,0,1,7,0,1,2,0,0,0,1,4,3,0|Down|2,0,1,0,1,0,0,0,2,7,0,0,1,4,3,1
2,0,1,0,1,0,0,0,2,7,0,0,1,4,3,1|Left|2,1,0,0,1,0,0,0,2,7,0,0,1,4,3,1
2,1,0,0,1,0,0,0,2,7,0,0,1,4,3,1|Up|2,1,3,1,1,7,0,0,2,4,1,0,1,0,0,0
2,1,3,1,1,7,0,0,2,4,1,0,1,0,0,0|Up|2,1,3,1,1,7,1,0,2,4,0,0,1,0,0,0
2,1,3,1,1,7,1,0,2,4,0,0,1,0,0,0|Left|2,1,3,1,1,7,1,0,2,4,0,0,1,0,0,0
2,1,3,1,1,7,1,0,2,4,0,0,1,0,0,0|Right|2,1,3,1,0,1,7,1,0,0,2,4,0,0,1,1
2,1,3,1,0,1,7,1,0,0,2,4,0,0,1,1|Right|2,1,3,1,0,1,7,1,0,0,2,4,0,0,1,2
2,1,3,1,0,1,7,1,0,0,2,4,0,0,1,2|Up|2,2,3,2,0,0,7,4,1,0,2,2,0,0,1,0
2,2,3,2,0,0,7,4,1,0,2,2,0,0,1,0|Down|0,0,3,0,0,0,7,2,2,1,2,4,1,2,1,2
0,0,3,0,0,0,7,2,2,1,2,4,1,2,1,2|Up|2,1,3,2,1,2,7,4,0,0,2,2,0,0,1,1
2,1,3,2,1,2,7,4,0,0,2,2,0,0,1,1|Up|2,1,3,2,1,2,7,4,0,0,2,2,0,0,1,1
2,1,3,2,1,2,7,4,0,0,2,2,0,0,1,1|Down|0,0,3,2,2,0,7,4,2,1,2,2,1,2,1,1
0,0,3,2,2,0,7,4,2,1,2,2,1,2,1,1|Up|3,1,3,2,1,2,7,4,0,0,2,2,0,1,1,1
3,1,3,2,1,2,7,4,0,0,2,2,0,1,1,1|Down|0,0,3,2,1,1,7,4,3,2,2,2,1,1,1,1
0,0,3,2,1,1,7,4,3,2,2,2,1,1,1,1|Down|0,0,3,2,1,1,7,4,3,2,2,2,1,1,1,1
0,0,3,2,1,1,7,4,3,2,2,2,1,1,1,1|Right|2,0,3,2,0,2,7,4,0,3,3,2,0,0,2,2
2,0,3,2,0,2,7,4,0,3,3,2,0,0,2,2|Right|0,2,3,2,1,2,7,4,0,0,4,2,0,0,0,3
0,2,3,2,1,2,7,4,0,0,4,2,0,0,0,3|Right|0,2,3,2,1,2,7,4,0,0,4,2,0,0,0,3
0,2,3,2,1,2,7,4,0,0,4,2,0,0,0,3|Down|0,0,0,2,0,0,3,4,0,1,7,2,1,3,4,3
0,0,0,2,0,0,3,4,0,1,7,2,1,3,4,3|Down|0,0,0,2,0,0,3,4,0,1,7,2,1,3,4,3
0,0,0,2,0,0,3,4,0,1,7,2,1,3,4,3|Up|1,1,3,2,0,3,7,4,0,0,4,2,0,1,0,3
1,1,3,2,0,3,7,4,0,0,4,2,0,1,0,3|Down|2,0,0,2,0,1,3,4,0,3,7,2,1,1,4,3
2,0,0,2,0,1,3,4,0,3,7,2,1,1,4,3|Left|3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0
3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0|Down|3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0
3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0|Left|3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0
3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0|Down|3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0
3,1,0,0,1,3,4,0,3,7,2,0,2,4,3,0|Right|0,0,3,1,0,1,3,4,1,3,7,2,0,2,4,3
0,0,3,1,0,1,3,4,1,3,7,2,0,2,4,3|Right|0,0,3,1,0,1,3,4,1,3,7,2,0,2,4,3
0,0,3,1,0,1,3,4,1,3,7,2,0,2,4,3|Down|0,0,0,1,2,1,4,4,0,3,7,2,1,2,4,3
0,0,0,1,2,1,4,4,0,3,7,2,1,2,4,3|Up|2,1,4,1,1,3,7,4,0,2,4,2,0,1,0,3
2,1,4,1,1,3,7,4,0,2,4,2,0,1,0,3|Up|2,1,4,1,1,3,7,4,0,2,4,2,0,1,0,3
2,1,4,1,1,3,7,4,0,2,4,2,0,1,0,3|Left|2,1,4,1,1,3,7,4,2,4,2,1,1,3,0,0
2,1,4,1,1,3,7,4,2,4,2,1,1,3,0,0|Right|2,1,4,1,1,3,7,4,2,4,2,1,0,1,1,3
2,1,4,1,1,3,7,4,2,4,2,1,0,1,1,3|Down|1,1,4,1,2,3,7,4,1,4,2,1,2,1,1,3
1,1,4,1,2,3,7,4,1,4,2,1,2,1,1,3|Down|1,1,4,1,2,3,7,4,1,4,2,1,2,1,1,3
1,1,4,1,2,3,7,4,1,4,2,1,2,1,1,3|Up|1,1,4,1,2,3,7,4,1,4,2,1,2,1,1,3
1,1,4,1,2,3,7,4,1,4,2,1,2,1,1,3|Left|2,4,1,1,2,3,7,4,1,4,2,1,2,2,3,0
2,4,1,1,2,3,7,4,1,4,2,1,2,2,3,0|Up|3,4,1,1,1,3,7,4,2,4,2,1,0,2,3,2
3,4,1,1,1,3,7,4,2,4,2,1,0,2,3,2|Left|3,4,2,0,1,3,7,4,2,4,2,1,2,3,2,1
3,4,2,0,1,3,7,4,2,4,2,1,2,3,2,1|Right|1,3,4,2,1,3,7,4,2,4,2,1,2,3,2,1
1,3,4,2,1,3,7,4,2,4,2,1,2,3,2,1|Down|0,1,0,0,0,4,4,2,2,4,7,4,3,3,3,2
0,1,0,0,0,4,4,2,2,4,7,4,3,3,3,2|Down|0,0,1,0,0,1,4,2,2,5,7,4,3,3,3,2
0,0,1,0,0,1,4,2,2,5,7,4,3,3,3,2|Left|1,2,0,0,1,4,2,0,2,5,7,4,3,4,2,0
1,2,0,0,1,4,2,0,2,5,7,4,3,4,2,0|Right|0,0,1,2,2,1,4,2,2,5,7,4,0,3,4,2
0,0,1,2,2,1,4,2,2,5,7,4,0,3,4,2|Up|3,1,1,3,0,5,4,4,1,3,7,2,0,0,4,0
3,1,1,3,0,5,4,4,1,3,7,2,0,0,4,0|Right|0,3,2,3,1,0,5,5,1,3,7,2,0,0,0,4
0,3,2,3,1,0,5,5,1,3,7,2,0,0,0,4|Right|0,3,2,3,0,0,1,6,1,3,7,2,1,0,0,4
0,3,2,3,0,0,1,6,1,3,7,2,1,0,0,4|Right|0,3,2,3,0,0,1,6,1,3,7,2,0,0,1,4
0,3,2,3,0,0,1,6,1,3,7,2,0,0,1,4|Left|3,2,3,0,1,6,0,1,1,3,7,2,1,4,0,0
3,2,3,0,1,6,0,1,1,3,7,2,1,4,0,0|Down|1,2,0,0,3,6,0,0,2,3,3,1,1,4,7,2
1,2,0,0,3,6,0,0,2,3,3,1,1,4,7,2|Down|1,2,0,0,3,6,0,0,2,3,3,1,1,4,7,2
1,2,0,0,3,6,0,0,2,3,3,1,1,4,7,2|Right|0,1,1,2,0,0,3,6,0,2,4,1,1,4,7,2
0,1,1,2,0,0,3,6,0,2,4,1,1,4,7,2|Up|1,1,1,2,0,2,3,6,0,4,4,1,1,0,7,2
1,1,1,2,0,2,3,6,0,4,4,1,1,0,7,2|Down|2,0,1,2,0,1,3,6,0,2,4,1,2,4,7,2
2,0,1,2,0,1,3,6,0,2,4,1,2,4,7,2|Left|2,1,2,0,1,3,6,0,2,4,1,2,2,4,7,2
2,1,2,0,1,3,6,0,2,4,1,2,2,4,7,2|Up|2,1,2,3,1,3,6,0,3,5,1,0,2,0,7,0
2,1,2,3,1,3,6,0,3,5,1,0,2,0,7,0|Left|2,1,2,3,1,3,6,0,3,5,1,0,2,7,0,0
2,1,2,3,1,3,6,0,3,5,1,0,2,7,0,0|Down|2,1,1,0,1,3,2,0,3,5,6,0,2,7,1,3
2,1,1,0,1,3,2,0,3,5,6,0,2,7,1,3|Down|2,1,1,0,1,3,2,0,3,5,6,0,2,7,1,3
2,1,1,0,1,3,2,0,3,5,6,0,2,7,1,3|Left|2,2,0,0,1,3,2,1,3,5,6,0,2,7,1,3
2,2,0,0,1,3,2,1,3,5,6,0,2,7,1,3|Down|2,2,0,0,1,3,2,0,3,5,6,1,2,7,1,3
2,2,0,0,1,3,2,0,3,5,6,1,2,7,1,3|Up|2,2,2,1,1,3,6,3,3,5,1,1,2,7,0,0
2,2,2,1,1,3,6,3,3,5,1,1,2,7,0,0|Up|2,2,2,1,1,3,6,3,3,5,1,1,2,7,0,0
2,2,2,1,1,3,6,3,3,5,1,1,2,7,0,0|Left|2,3,1,0,1,3,6,3,3,5,2,0,2,7,0,1
2,3,1,0,1,3,6,3,3,5,2,0,2,7,0,1|Right|1,2,3,1,1,3,6,3,0,3,5,2,0,2,7,1
1,2,3,1,1,3,6,3,0,3,5,2,0,2,7,1|Right|1,2,3,1,1,3,6,3,0,3,5,2,0,2,7,1
1,2,3,1,1,3,6,3,0,3,5,2,0,2,7,1|Down|0,0,3,1,0,2,6,3,1,4,5,2,2,2,7,1
0,0,3,1,0,2,6,3,1,4,5,2,2,2,7,1|Left|3,1,0,0,2,6,3,1,1,4,5,2,3,7,1,0
3,1,0,0,2,6,3,1,1,4,5,2,3,7,1,0|Left|3,1,0,0,2,6,3,1,1,4,5,2,3,7,1,0
3,1,0,0,2,6,3,1,1,4,5,2,3,7,1,0|Right|0,0,3,1,2,6,3,1,1,4,5,2,1,3,7,1
0,0,3,1,2,6,3,1,1,4,5,2,1,3,7,1|Up|2,6,4,2,2,4,5,2,1,3,7,1,0,0,0,0
2,6,4,2,2,4,5,2,1,3,7,1,0,0,0,0|Up|3,6,4,3,1,4,5,1,0,3,7,0,0,0,0,2
3,6,4,3,1,4,5,1,0,3,7,0,0,0,0,2|Up|3,6,4,3,1,4,5,1,0,3,7,2,0,0,0,0
3,6,4,3,1,4,5,1,0,3,7,2,0,0,0,0|Down|0,0,0,1,0,6,4,3,3,4,5,1,1,3,7,2
0,0,0,1,0,6,4,3,3,4,5,1,1,3,7,2|Down|0,0,0,1,0,6,4,3,3,4,5,1,1,3,7,2
0,0,0,1,0,6,4,3,3,4,5,1,1,3,7,2|Left|1,1,0,0,6,4,3,0,3,4,5,1,1,3,7,2
1,1,0,0,6,4,3,0,3,4,5,1,1,3,7,2|Right|0,0,0,2,1,6,4,3,3,4,5,1,1,3,7,2
0,0,0,2,1,6,4,3,3,4,5,1,1,3,7,2|Right|0,0,0,2,1,6,4,3,3,4,5,1,1,3,7,2
0,0,0,2,1,6,4,3,3,4,5,1,1,3,7,2|Left|2,0,1,0,1,6,4,3,3,4,5,1,1,3,7,2
2,0,1,0,1,6,4,3,3,4,5,1,1,3,7,2|Up|2,6,1,3,1,4,4,1,3,3,5,2,1,1,7,0
2,6,1,3,1,4,4,1,3,3,5,2,1,1,7,0|Right|2,6,1,3,0,1,5,1,1,4,5,2,0,0,2,7
2,6,1,3,0,1,5,1,1,4,5,2,0,0,2,7|Left|2,6,1,3,1,5,1,2,1,4,5,2,2,7,0,0
2,6,1,3,1,5,1,2,1,4,5,2,2,7,0,0|Down|0,6,0,0,2,5,2,0,2,4,2,3,2,7,5,3
0,6,0,0,2,5,2,0,2,4,2,3,2,7,5,3|Down|0,6,0,0,0,5,1,0,3,4,3,0,2,7,5,4
0,6,0,0,0,5,1,0,3,4,3,0,2,7,5,4|Left|6,0,0,1,5,1,0,0,3,4,3,0,2,7,5,4
6,0,0,1,5,1,0,0,3,4,3,0,2,7,5,4|Up|6,1,3,1,5,4,5,4,3,7,1,0,2,0,0,0
6,1,3,1,5,4,5,4,3,7,1,0,2,0,0,0|Up|6,1,3,1,5,4,5,4,3,7,1,0,2,0,0,0
6,1,3,1,5,4,5,4,3,7,1,0,2,0,0,0|Left|6,1,3,1,5,4,5,4,3,7,1,0,2,0,0,0
6,1,3,1,5,4,5,4,3,7,1,0,2,0,0,0|Down|6,0,2,0,5,1,3,0,3,4,5,1,2,7,1,4
6,0,2,0,5,1,3,0,3,4,5,1,2,7,1,4|Up|6,1,2,1,5,4,3,4,3,7,5,0,2,0,1,2
6,1,2,1,5,4,3,4,3,7,5,0,2,0,1,2|Up|6,1,2,1,5,4,3,4,3,7,5,2,2,0,1,0
6,1,2,1,5,4,3,4,3,7,5,2,2,0,1,0|Down|6,0,2,1,5,1,3,1,3,4,5,4,2,7,1,2
6,0,2,1,5,1,3,1,3,4,5,4,2,7,1,2|Up|6,1,2,2,5,4,3,4,3,7,5,2,2,2,1,0
6,1,2,2,5,4,3,4,3,7,5,2,2,2,1,0|Up|6,1,2,2,5,4,3,4,3,7,5,2,2,2,1,0
6,1,2,2,5,4,3,4,3,7,5,2,2,2,1,0|Right|0,6,1,3,5,4,3,4,3,7,5,2,1,0,3,1
0,6,1,3,5,4,3,4,3,7,5,2,1,0,3,1|Up|5,6,1,3,3,4,3,4,1,7,5,2,1,0,3,1
5,6,1,3,3,4,3,4,1,7,5,2,1,0,3,1|Right|5,6,1,3,3,4,3,4,1,7,5,2,0,1,3,1
5,6,1,3,3,4,3,4,1,7,5,2,0,1,3,1|Down|1,6,1,3,5,4,3,4,3,7,5,2,1,1,3,1
